72.78	6.162070	3.476884	7.227747	0.964369
73.40	6.047222	3.477402	7.066695	0.962966
74.03	5.948910	3.474281	7.012071	0.961582
74.65	5.817406	3.476308	6.859711	0.961315
75.28	5.795822	3.471608	6.749815	0.954318
75.90	5.713363	3.467712	6.689435	0.952940
76.53	5.623932	3.469183	6.579682	0.950713
77.15	5.560829	3.464172	6.490236	0.947261
77.78	5.465166	3.462942	6.394981	0.943443
78.40	5.384749	3.460694	6.321848	0.941054
79.03	5.298311	3.458993	6.199918	0.938953
79.65	5.245901	3.458624	6.189596	0.936045
80.28	5.193822	3.454815	6.112945	0.930287
80.90	5.131593	3.452554	6.040280	0.929850
81.53	5.026934	3.449148	5.923830	0.926188
82.15	4.949194	3.450050	5.843168	0.921858
82.78	4.889489	3.447601	5.798720	0.922668
83.40	4.848756	3.446229	5.740109	0.921797
84.02	4.795443	3.443355	5.725075	0.919425
84.65	4.721167	3.441362	5.631891	0.916770
85.27	4.684065	3.438834	5.580456	0.912916
85.90	4.607677	3.437398	5.481105	0.912270
86.52	4.568159	3.437985	5.419884	0.908301
87.15	4.500815	3.435591	5.359430	0.908657
87.77	4.439102	3.433068	5.292758	0.905842
88.40	4.390616	3.431522	5.228081	0.903505
89.02	4.329265	3.426872	5.180550	0.898968
89.65	4.291834	3.426669	5.129000	0.896919
90.27	4.223128	3.426214	5.039317	0.894166
90.90	4.170365	3.422129	4.966581	0.890868
91.52	4.127281	3.423815	4.911453	0.887551
92.15	4.110312	3.417593	4.905077	0.885595
92.77	4.053453	3.416140	4.844407	0.884427
93.40	3.998882	3.419816	4.791406	0.883639
94.02	3.961023	3.412022	4.741102	0.878177
94.65	3.916021	3.408978	4.694998	0.877085
95.27	3.845106	3.406614	4.636798	0.871844
95.90	3.793518	3.403422	4.591333	0.869975
96.52	3.751396	3.404438	4.531723	0.868396
97.15	3.727845	3.401256	4.524389	0.867275
97.77	3.692773	3.397820	4.484285	0.863857
98.40	3.635817	3.396631	4.405237	0.862398
99.02	3.600587	3.394719	4.361653	0.860739
99.65	3.579995	3.391044	4.313713	0.855952
100.27	3.537738	3.392167	4.286893	0.858392
100.89	3.490653	3.387211	4.255490	0.854104
101.52	3.461521	3.387873	4.212651	0.853954
102.14	3.443390	3.385448	4.174154	0.850745
102.77	3.413429	3.384571	4.148597	0.848852
103.39	3.359671	3.381293	4.089639	0.845406
104.02	3.331142	3.379146	4.062385	0.841262
104.64	3.299441	3.376889	4.029163	0.839568
105.27	3.259900	3.375579	3.987446	0.839192
105.89	3.224982	3.372129	3.949931	0.835446
106.52	3.206390	3.370967	3.930712	0.834368
107.14	3.178476	3.370198	3.905281	0.833675
107.77	3.152960	3.367921	3.884091	0.831258
108.39	3.123863	3.367395	3.862010	0.829647
109.02	3.097932	3.364844	3.839516	0.828032
109.64	3.079390	3.362374	3.802702	0.825654
110.27	3.050599	3.359706	3.765767	0.821689
110.89	3.013144	3.357884	3.740917	0.820165
111.52	2.983917	3.356600	3.719068	0.818801
112.14	2.962394	3.353934	3.695074	0.816910
112.77	2.946761	3.351420	3.668969	0.814781
113.39	2.924356	3.349863	3.648335	0.813232
114.02	2.893849	3.348823	3.621373	0.812805
114.64	2.858299	3.346909	3.579697	0.810987
115.27	2.832422	3.345337	3.546617	0.808363
115.89	2.812588	3.343015	3.510209	0.807075
116.52	2.778555	3.341335	3.483182	0.805616
117.14	2.756351	3.340059	3.462854	0.804177
117.76	2.742779	3.338528	3.445740	0.802443
118.39	2.724057	3.336427	3.413112	0.799933
119.01	2.688116	3.333319	3.399090	0.797333
119.64	2.664238	3.333017	3.383810	0.797448
120.26	2.651359	3.332164	3.365821	0.794619
120.89	2.624305	3.329491	3.336442	0.793638
121.51	2.609828	3.326544	3.308265	0.790372
122.14	2.585035	3.323969	3.276556	0.788409
122.76	2.556573	3.322933	3.255593	0.788347
123.39	2.545161	3.321422	3.244037	0.787311
124.01	2.515727	3.320231	3.219134	0.787404
124.64	2.503658	3.319921	3.213715	0.786763
125.26	2.486032	3.318473	3.195164	0.785629
125.89	2.462887	3.313633	3.172711	0.781035
126.51	2.447566	3.312914	3.162662	0.782690
127.14	2.429261	3.310838	3.131674	0.781613
127.76	2.405054	3.311517	3.103620	0.781697
128.39	2.384837	3.312698	3.100935	0.782300
129.01	2.370604	3.308580	3.086409	0.778695
129.64	2.354351	3.305479	3.053696	0.777901
130.26	2.335622	3.304761	3.035809	0.776510
130.89	2.323579	3.303377	3.027433	0.775889
131.51	2.311131	3.302294	3.021173	0.774372
132.14	2.293217	3.299701	3.001570	0.772719
132.76	2.268965	3.298229	2.962609	0.772671
133.39	2.261928	3.295103	2.972118	0.769657
134.01	2.237796	3.294248	2.939987	0.770254
134.63	2.229423	3.292039	2.933645	0.767795
135.26	2.208048	3.291819	2.897778	0.767859
135.88	2.192083	3.290317	2.889231	0.767658
136.51	2.166576	3.288655	2.860147	0.766114
137.13	2.158429	3.288217	2.847330	0.766179
137.76	2.141176	3.286930	2.840840	0.764626
138.38	2.122131	3.283334	2.825373	0.762373
139.01	2.118508	3.282421	2.819522	0.763374
139.63	2.094749	3.281547	2.798913	0.761557
140.26	2.084810	3.280003	2.789152	0.761322
140.88	2.067777	3.278152	2.765961	0.760133
141.51	2.058314	3.278666	2.761061	0.761101
142.13	2.029768	3.274250	2.720749	0.760002
142.76	2.021051	3.273133	2.715452	0.759002
143.38	2.010578	3.272517	2.696973	0.758170
144.01	1.993953	3.271184	2.679161	0.757192
144.63	1.981731	3.269792	2.665805	0.755922
145.26	1.973304	3.268318	2.654899	0.754697
145.88	1.959092	3.266125	2.634020	0.755292
146.51	1.944907	3.266471	2.622160	0.756446
147.13	1.930270	3.266400	2.610394	0.756306
147.76	1.915117	3.264600	2.594899	0.754055
148.38	1.905618	3.262865	2.581857	0.753366
149.01	1.891844	3.261765	2.563991	0.752309
149.63	1.876941	3.261068	2.545444	0.751758
150.25	1.864537	3.260531	2.531368	0.752926
150.88	1.851162	3.259421	2.520219	0.751953
151.50	1.841264	3.257102	2.510638	0.750185
152.13	1.833651	3.254451	2.502249	0.748484
152.75	1.822925	3.254853	2.494334	0.749479
153.38	1.812030	3.253707	2.478945	0.748155
154.00	1.799043	3.252379	2.462766	0.747281
154.63	1.783832	3.251401	2.448096	0.747767
155.25	1.775423	3.251847	2.436725	0.748344
155.88	1.761952	3.250705	2.425395	0.748140
156.50	1.749032	3.249179	2.413041	0.747770
157.13	1.742032	3.248380	2.398510	0.747806
157.75	1.729444	3.246122	2.385745	0.746478
158.38	1.718377	3.245214	2.370049	0.746512
159.00	1.708481	3.245050	2.354131	0.746915
159.63	1.697870	3.243586	2.345813	0.744543
160.25	1.680170	3.243745	2.320780	0.745042
160.88	1.668075	3.243061	2.303635	0.744821
161.50	1.663105	3.241063	2.298041	0.743080
162.13	1.648435	3.239745	2.279131	0.741459
162.75	1.636431	3.239425	2.261087	0.741796
163.38	1.625413	3.238731	2.246329	0.742005
164.00	1.614302	3.236586	2.237077	0.740508
164.63	1.603867	3.235874	2.225559	0.740478
165.25	1.592590	3.236253	2.211084	0.740341
165.88	1.581049	3.236482	2.196400	0.739748
166.50	1.570424	3.233890	2.187057	0.737961
167.12	1.560709	3.233036	2.172960	0.736789
167.75	1.549991	3.232503	2.160173	0.736693
168.37	1.538180	3.231882	2.148571	0.737459
169.00	1.527037	3.230339	2.130092	0.737006
169.62	1.518812	3.229670	2.117261	0.736428
170.25	1.509279	3.229612	2.104987	0.736234
170.87	1.496022	3.230068	2.090574	0.736751
171.50	1.487862	3.227832	2.073968	0.733925
172.12	1.478889	3.226657	2.063016	0.733141
172.75	1.469619	3.226427	2.054862	0.733403
173.37	1.460788	3.227119	2.045391	0.733263
174.00	1.450994	3.225965	2.026493	0.732151
174.62	1.441614	3.225199	2.015556	0.731025
